61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99
0.1333332061767578,0.23333311080932617,0.46666622161865234,0.16666650772094727,0.19999980926513672,0.366666316986084,0.09999990463256836,0.23333311080932617,0.19999980926513672,0.4999995231628418,0.23333311080932617,0.33333301544189453,0.16666650772094727,0.2666664123535156,0.2666664123535156,0.09999990463256836,0.39999961853027344,0.19999980926513672,0.366666316986084,0.2999997138977051
0.004873126232996583,0.009411216760054231,0.01497972507495433,0.003865174442762509,0.0036828544340096413,0.029097193013876678,0.0023735793540254234,0.005507222571759484,0.005434797774069011,0.022295683436095715,0.010250824189279228,0.009068774059414864,0.005696974194142968,0.009143785398919135,0.006369575823191554,0.0018870014813728631,0.015352987532969565,0.00422245220397599,0.010060339549090714,0.009038345971202944
